ID,CommonName,SMILES,Formula,AverageMass,MolecularWeight,MonoisotopicMass,NominalMass
34419,flumizole,COc1ccc(-c2nc(C(F)(F)F)[nH]c2-c2ccc(OC)cc2)cc1,C_{18}H_{15}F_{3}N_{2}O_{2},348.324,348.324,348.108562,348
34427,4-(4-Fluorophenyl)-N-[4-(4-fluorophenyl)-4-oxobutyl]cyclohexanaminium chloride,O=C(CCC[NH2+]C1CCC(c2ccc(F)cc2)CC1)c1ccc(F)cc1.[Cl-],C_{22}H_{26}ClF_{2}NO,393.902,393.902,393.167099,393
34428,1-(4-Fluorophenyl)-4-{[4-(4-fluorophenyl)cyclohexyl]amino}-1-butanone,O=C(CCCNC1CCC(c2ccc(F)cc2)CC1)c1ccc(F)cc1,C_{22}H_{25}F_{2}NO,357.444,357.444,357.190421,357
34429,4-(4-Fluorophenyl)-N-[4-(4-fluorophenyl)-4-oxobutyl]-N-methylcyclohexanaminium chloride,C[NH+](CCCC(=O)c1ccc(F)cc1)C1CCC(c2ccc(F)cc2)CC1.[Cl-],C_{23}H_{28}ClF_{2}NO,407.929,407.929,407.182749,407
34430,1-(4-Fluorophenyl)-4-{[4-(4-fluorophenyl)cyclohexyl](methyl)amino}-1-butanone,CN(CCCC(=O)c1ccc(F)cc1)C1CCC(c2ccc(F)cc2)CC1,C_{23}H_{27}F_{2}NO,371.471,371.471,371.206071,371
34438,Floctafenic acid,O=C(O)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,C_{17}H_{11}F_{3}N_{2}O_{2},332.281,332.281,332.077262,332
34481,"1-Methyl-2-oxo-5-phenyl-7-(trifluoromethoxy)-3,4-dihydro-2H-1,4-benzodiazepin-1-ium",C[N+]1=c2ccc(OC(F)(F)F)cc2=C(c2ccccc2)NCC1=O,C_{17}H_{14}F_{3}N_{2}O_{2},335.305,335.305,335.100189,335
34487,"4-Amino-1-phenyl-8-(trifluoromethyl)-1,3-dihydro-2H-1,5-benzodiazepin-2-one",NC1=Nc2ccc(C(F)(F)F)cc2N(c2ccccc2)C(=O)C1,C_{16}H_{12}F_{3}N_{3}O,319.286,319.286,319.093247,319
34488,"4-(Dimethylamino)-1-phenyl-8-(trifluoromethyl)-1,3-dihydro-2H-1,5-benzodiazepin-2-one",CN(C)C1=Nc2ccc(C(F)(F)F)cc2N(c2ccccc2)C(=O)C1,C_{18}H_{16}F_{3}N_{3}O,347.34,347.34,347.124547,347
34596,2-(3-Fluoro-4-hydroxyphenyl)-2-hydroxyethanaminium chloride,[Cl-].[NH3+]CC(O)c1ccc(O)c(F)c1,C_{8}H_{11}ClFNO_{2},207.629,207.629,207.046234,207
34597,4-(2-Amino-1-hydroxyethyl)-2-fluorophenol,NCC(O)c1ccc(O)c(F)c1,C_{8}H_{10}FNO_{2},171.171,171.171,171.069557,171
34651,"[5-(4-Fluorobenzoyl)-6-methyl-5H-[1,3]dioxolo[4,5-f]indol-7-yl]acetic acid",Cc1c(CC(=O)O)c2cc3c(cc2n1C(=O)c1ccc(F)cc1)OCO3,C_{19}H_{14}FNO_{5},355.321,355.321,355.085601,355
34898,"2,2,2-Trifluoro-N-{2-[4-(1-piperidinyl)phenyl]ethyl}acetamide",O=C(NCCc1ccc(N2CCCCC2)cc1)C(F)(F)F,C_{15}H_{19}F_{3}N_{2}O,300.324,300.324,300.144948,300
34899,"2,2,2-Trifluoro-N-{2-[4-(1-piperidinyl)phenyl]propyl}acetamide",CC(CNC(=O)C(F)(F)F)c1ccc(N2CCCCC2)cc1,C_{16}H_{21}F_{3}N_{2}O,314.351,314.351,314.160598,314
34900,1-(4-{2-[Methyl(trifluoroacetyl)amino]ethyl}phenyl)piperidinium chloride,CN(CCc1ccc([NH+]2CCCCC2)cc1)C(=O)C(F)(F)F.[Cl-],C_{16}H_{22}ClF_{3}N_{2}O,350.809,350.809,350.137276,350
34901,"2,2,2-Trifluoro-N-methyl-N-{2-[4-(1-piperidinyl)phenyl]ethyl}acetamide",CN(CCc1ccc(N2CCCCC2)cc1)C(=O)C(F)(F)F,C_{16}H_{21}F_{3}N_{2}O,314.351,314.351,314.160598,314
34911,Flunixin,Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,C_{14}H_{11}F_{3}N_{2}O_{2},296.248,296.248,296.077262,296
34935,"2,3,4,5,6-Pentafluoro-N-(2-phenylethyl)benzamide",O=C(NCCc1ccccc1)c1c(F)c(F)c(F)c(F)c1F,C_{15}H_{10}F_{5}NO,315.241,315.241,315.068255,315
34944,L-N-Benzyl-β-methoxy-3-trifluoromethylphenethylamine,COC(CNCc1ccccc1)c1cccc(C(F)(F)F)c1,C_{17}H_{18}F_{3}NO,309.331,309.331,309.134049,309
35056,N-(4-Cyanophenyl)-N~2~-(trifluoroacetyl)-L-α-asparagine,N#Cc1ccc(NC(=O)[C@H](CC(=O)O)NC(=O)C(F)(F)F)cc1,C_{13}H_{10}F_{3}N_{3}O_{4},329.234,329.234,329.06234,329
35279,N-[4-(4-Fluorophenyl)-4-oxobutyl]-4-[3-(trifluoromethyl)phenyl]cyclohexanaminium chloride,O=C(CCC[NH2+]C1CCC(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1.[Cl-],C_{23}H_{26}ClF_{4}NO,443.909,443.909,443.163905,443
35280,1-(4-Fluorophenyl)-4-({4-[3-(trifluoromethyl)phenyl]cyclohexyl}amino)-1-butanone,O=C(CCCNC1CCC(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,C_{23}H_{25}F_{4}NO,407.451,407.451,407.187227,407
35281,N-[4-(4-Fluorophenyl)-4-oxobutyl]-4-[4-(trifluoromethyl)phenyl]cyclohexanaminium chloride,O=C(CCC[NH2+]C1CCC(c2ccc(C(F)(F)F)cc2)CC1)c1ccc(F)cc1.[Cl-],C_{23}H_{26}ClF_{4}NO,443.909,443.909,443.163905,443
35282,1-(4-Fluorophenyl)-4-({4-[4-(trifluoromethyl)phenyl]cyclohexyl}amino)-1-butanone,O=C(CCCNC1CCC(c2ccc(C(F)(F)F)cc2)CC1)c1ccc(F)cc1,C_{23}H_{25}F_{4}NO,407.451,407.451,407.187227,407
35289,fluproquazone,Cc1ccc2c(-c3ccc(F)cc3)nc(=O)n(C(C)C)c2c1,C_{18}H_{17}FN_{2}O,296.345,296.345,296.132491,296
35298,N-{1-[3-(Trifluoromethyl)phenyl]-2-propanyl}acetamide,CC(=O)NC(C)Cc1cccc(C(F)(F)F)c1,C_{12}H_{14}F_{3}NO,245.244,245.244,245.102749,245
35300,N-[4-(4-Fluorophenyl)-4-oxobutyl]-4-(4-methoxyphenyl)cyclohexanaminium chloride,COc1ccc(C2CCC([NH2+]CCCC(=O)c3ccc(F)cc3)CC2)cc1.[Cl-],C_{23}H_{29}ClFNO_{2},405.938,405.938,405.187085,405
35301,1-(4-Fluorophenyl)-4-{[4-(4-methoxyphenyl)cyclohexyl]amino}-1-butanone,COc1ccc(C2CCC(NCCCC(=O)c3ccc(F)cc3)CC2)cc1,C_{23}H_{28}FNO_{2},369.48,369.48,369.210407,369
35369,"2-({5-[3-(4-Fluorophenyl)-1-hydroxypropyl]-4,7-dimethoxy-1-benzofuran-6-yl}oxy)-N,N-dimethylethanaminium hydrogen oxalate",COc1c(C(O)CCc2ccc(F)cc2)c(OCC[NH+](C)C)c(OC)c2occc12.O=C([O-])C(=O)O,C_{25}H_{30}FNO_{9},507.511,507.511,507.19046,507
35370,"1-{6-[2-(Dimethylamino)ethoxy]-4,7-dimethoxy-1-benzofuran-5-yl}-3-(4-fluorophenyl)-1-propanol",COc1c(C(O)CCc2ccc(F)cc2)c(OCCN(C)C)c(OC)c2occc12,C_{23}H_{28}FNO_{5},417.477,417.477,417.195151,417
35413,"3-[2-(Diethylamino)ethyl]-1-{methyl[2-(trifluoromethyl)benzyl]amino}-3-phenyl-1,3-dihydro-2H-indol-2-one",CCN(CC)CCC1(c2ccccc2)C(=O)N(N(C)Cc2ccccc2C(F)(F)F)c2ccccc21,C_{29}H_{32}F_{3}N_{3}O,495.589,495.589,495.249747,495
35431,doxefazepam,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,C_{17}H_{14}ClFN_{2}O_{3},348.758,348.758,348.067698,348
35460,4-Fluoro-N-hydroxy-N-(1-piperidinylmethyl)benzamide,O=C(c1ccc(F)cc1)N(O)CN1CCCCC1,C_{13}H_{17}FN_{2}O_{2},252.289,252.289,252.127406,252
35461,4-Fluoro-N-hydroxy-N-[(4-methyl-1-piperazinyl)methyl]benzamide,CN1CCN(CN(O)C(=O)c2ccc(F)cc2)CC1,C_{13}H_{18}FN_{3}O_{2},267.304,267.304,267.138305,267
35640,"2-(6-Fluoro-1,2,3,4-tetrahydro-9H-carbazol-9-yl)-N,N-dimethylethanaminium hydrogen oxalate",C[NH+](C)CCn1c2c(c3cc(F)ccc31)CCCC2.O=C([O-])C(=O)O,C_{18}H_{23}FN_{2}O_{4},350.39,350.39,350.164185,350
35642,"N,N-Diethyl-2-(6-fluoro-1,2,3,4-tetrahydro-9H-carbazol-9-yl)ethanaminium hydrogen oxalate",CC[NH+](CC)CCn1c2c(c3cc(F)ccc31)CCCC2.O=C([O-])C(=O)O,C_{20}H_{27}FN_{2}O_{4},378.444,378.444,378.195486,378
35644,"1-[2-(6-Fluoro-1,2,3,4-tetrahydro-9H-carbazol-9-yl)ethyl]pyrrolidinium hydrogen oxalate",Fc1ccc2c(c1)c1c(n2CC[NH+]2CCCC2)CCCC1.O=C([O-])C(=O)O,C_{20}H_{25}FN_{2}O_{4},376.428,376.428,376.179836,376
35646,"3-(6-Fluoro-1,2,3,4-tetrahydro-9H-carbazol-9-yl)-N,N-dimethyl-1-propanaminium hydrogen oxalate",C[NH+](C)CCCn1c2c(c3cc(F)ccc31)CCCC2.O=C([O-])C(=O)O,C_{19}H_{25}FN_{2}O_{4},364.417,364.417,364.179836,364
35662,1-[2-(3-Fluoro-9H-carbazol-9-yl)ethyl]pyrrolidinium hydrogen oxalate,Fc1ccc2c(c1)c1ccccc1n2CC[NH+]1CCCC1.O=C([O-])C(=O)O,C_{20}H_{21}FN_{2}O_{4},372.396,372.396,372.148535,372
35835,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluoro-N,N-bis(2-hydroxyethyl)octanamide",O=C(N(CCO)CCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C_{12}H_{10}F_{15}NO_{3},501.186,501.186,501.042116,501
35875,Flunixin meglumine,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,C_{21}H_{28}F_{3}N_{3}O_{7},491.463,491.463,491.187935,491
35973,NITROFLUORFEN,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1,C_{13}H_{7}ClF_{3}NO_{3},317.647,317.647,317.006655,317
35974,oxyfluorfen,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],C_{15}H_{11}ClF_{3}NO_{4},361.7,361.7,361.03287,361
36085,N-Methyl-N~2~-{1-[3-(trifluoromethyl)phenyl]-2-propanyl}glycinamide,CNC(=O)CNC(C)Cc1cccc(C(F)(F)F)c1,C_{13}H_{17}F_{3}N_{2}O,274.286,274.286,274.129298,274
36095,N-[3-(Trifluoromethyl)phenyl]-N~2~-{1-[3-(trifluoromethyl)phenyl]-2-propanyl}glycinamide,CC(Cc1cccc(C(F)(F)F)c1)NCC(=O)Nc1cccc(C(F)(F)F)c1,C_{19}H_{18}F_{6}N_{2}O,404.354,404.354,404.132333,404
36172,"5-(4-Fluorobenzoyl)-8-methyl-6,7,8,9-tetrahydro-5H-[1,3]dioxolo[4,5-f]pyrido[4,3-b]indol-8-ium chloride",C[NH+]1CCc2c(c3cc4c(cc3n2C(=O)c2ccc(F)cc2)OCO4)C1.[Cl-],C_{20}H_{18}ClFN_{2}O_{3},388.823,388.823,388.098998,388
36173,"(4-Fluorophenyl)(8-methyl-6,7,8,9-tetrahydro-5H-[1,3]dioxolo[4,5-f]pyrido[4,3-b]indol-5-yl)methanone",CN1CCc2c(c3cc4c(cc3n2C(=O)c2ccc(F)cc2)OCO4)C1,C_{20}H_{17}FN_{2}O_{3},352.365,352.365,352.122321,352
36174,"5-(3-Fluorobenzoyl)-8-methyl-6,7,8,9-tetrahydro-5H-[1,3]dioxolo[4,5-f]pyrido[4,3-b]indol-8-ium chloride",C[NH+]1CCc2c(c3cc4c(cc3n2C(=O)c2cccc(F)c2)OCO4)C1.[Cl-],C_{20}H_{18}ClFN_{2}O_{3},388.823,388.823,388.098998,388
36175,"(3-Fluorophenyl)(8-methyl-6,7,8,9-tetrahydro-5H-[1,3]dioxolo[4,5-f]pyrido[4,3-b]indol-5-yl)methanone",CN1CCc2c(c3cc4c(cc3n2C(=O)c2cccc(F)c2)OCO4)C1,C_{20}H_{17}FN_{2}O_{3},352.365,352.365,352.122321,352
36217,"[5-(3-Fluorobenzoyl)-6-methyl-5H-[1,3]dioxolo[4,5-f]indol-7-yl]acetic acid",Cc1c(CC(=O)O)c2cc3c(cc2n1C(=O)c1cccc(F)c1)OCO3,C_{19}H_{14}FNO_{5},355.321,355.321,355.085601,355
36228,"(4-Fluorophenyl)(6,7,8,9-tetrahydro-5H-[1,3]dioxolo[4,5-b]carbazol-5-yl)methanone",O=C(c1ccc(F)cc1)n1c2c(c3cc4c(cc31)OCO4)CCCC2,C_{20}H_{16}FNO_{3},337.35,337.35,337.111422,337
36229,"(3-Fluorophenyl)(6,7,8,9-tetrahydro-5H-[1,3]dioxolo[4,5-b]carbazol-5-yl)methanone",O=C(c1cccc(F)c1)n1c2c(c3cc4c(cc31)OCO4)CCCC2,C_{20}H_{16}FNO_{3},337.35,337.35,337.111422,337
36238,"(4-Fluorophenyl)(5,6,7,8,9,10-hexahydrocyclohepta[b][1,3]dioxolo[4,5-f]indol-10-yl)methanone",O=C(c1ccc(F)cc1)C1CCCCc2[nH]c3cc4c(cc3c21)OCO4,C_{21}H_{18}FNO_{3},351.377,351.377,351.127072,351
36239,"(3-Fluorophenyl)(5,6,7,8,9,10-hexahydrocyclohepta[b][1,3]dioxolo[4,5-f]indol-10-yl)methanone",O=C(c1cccc(F)c1)C1CCCCc2[nH]c3cc4c(cc3c21)OCO4,C_{21}H_{18}FNO_{3},351.377,351.377,351.127072,351
36264,2-[Bis(4-fluorophenyl)methoxy]ethanaminium chloride,[Cl-].[NH3+]CCOC(c1ccc(F)cc1)c1ccc(F)cc1,C_{15}H_{16}ClF_{2}NO,299.745,299.745,299.088848,299
36265,Flunamine,NCCOC(c1ccc(F)cc1)c1ccc(F)cc1,C_{15}H_{15}F_{2}NO,263.287,263.287,263.112171,263
36276,2-Fluorohistidine,NC(F)(Cc1cnc[nH]1)C(=O)O,C_{6}H_{8}FN_{3}O_{2},173.147,173.147,173.060055,173
36452,"5-[(2-Fluorobenzoyl)amino]-2-methyl-1,2,3,4-tetrahydroisoquinolinium chloride",C[NH+]1CCc2c(cccc2NC(=O)c2ccccc2F)C1.[Cl-],C_{17}H_{18}ClFN_{2}O,320.792,320.792,320.109169,320
36453,"2-Fluoro-N-(2-methyl-1,2,3,4-tetrahydro-5-isoquinolinyl)benzamide",CN1CCc2c(cccc2NC(=O)c2ccccc2F)C1,C_{17}H_{17}FN_{2}O,284.334,284.334,284.132491,284
36468,1-(4-Fluorophenyl)-2-hydroxy-4-(4-phenyl-1-piperazinyl)-1-butanone,O=C(c1ccc(F)cc1)C(O)CCN1CCN(c2ccccc2)CC1,C_{20}H_{23}FN_{2}O_{2},342.414,342.414,342.174356,342
36469,4-[4-(4-Chlorophenyl)-4-hydroxy-1-piperidinyl]-1-(4-fluorophenyl)-2-hydroxy-1-butanone,O=C(c1ccc(F)cc1)C(O)CCN1CCC(O)(c2ccc(Cl)cc2)CC1,C_{21}H_{23}ClFNO_{3},391.867,391.867,391.135049,391
36470,1-(4-Fluorophenyl)-2-hydroxy-4-[4-(2-methoxyphenyl)-1-piperazinyl]-1-butanone,COc1ccccc1N1CCN(CCC(O)C(=O)c2ccc(F)cc2)CC1,C_{21}H_{25}FN_{2}O_{3},372.44,372.44,372.184921,372
36471,1-(4-Fluorophenyl)-2-hydroxy-4-[4-(2-pyridinyl)-1-piperazinyl]-1-butanone,O=C(c1ccc(F)cc1)C(O)CCN1CCN(c2ccccn2)CC1,C_{19}H_{22}FN_{3}O_{2},343.402,343.402,343.169605,343
36472,1-(4-Fluorophenyl)-1-oxo-4-(4-phenyl-1-piperazinyl)-2-butanyl dimethylcarbamate dihydrochloride,CN(C)C(=O)OC(CCN1CCN(c2ccccc2)CC1)C(=O)c1ccc(F)cc1.Cl.Cl,C_{23}H_{30}Cl_{2}FN_{3}O_{3},486.409,486.409,485.164825,485
36473,1-(4-Fluorophenyl)-1-oxo-4-(4-phenyl-1-piperazinyl)-2-butanyl dimethylcarbamate,CN(C)C(=O)OC(CCN1CCN(c2ccccc2)CC1)C(=O)c1ccc(F)cc1,C_{23}H_{28}FN_{3}O_{3},413.493,413.493,413.21147,413
36517,"5-benzoxazoleacetic acid, 2-(4-fluorophenyl)-a-methyl-",CC(C(=O)O)c1ccc2oc(-c3ccc(F)cc3)nc2c1,C_{16}H_{12}FNO_{3},285.274,285.274,285.080121,285
36532,"2-{2-[3-(Trifluoromethyl)phenyl]-1,3-benzoxazol-5-yl}propanoic acid",CC(C(=O)O)c1ccc2oc(-c3cccc(C(F)(F)F)c3)nc2c1,C_{17}H_{12}F_{3}NO_{3},335.281,335.281,335.076928,335
36534,"2-{2-[4-(Trifluoromethyl)phenyl]-1,3-benzoxazol-5-yl}propanoic acid",CC(C(=O)O)c1ccc2oc(-c3ccc(C(F)(F)F)cc3)nc2c1,C_{17}H_{12}F_{3}NO_{3},335.281,335.281,335.076928,335
36536,"2-[2-(3-Fluorophenyl)-1,3-benzoxazol-5-yl]propanoic acid",CC(C(=O)O)c1ccc2oc(-c3cccc(F)c3)nc2c1,C_{16}H_{12}FNO_{3},285.274,285.274,285.080121,285
36538,"2-[2-(2-Fluorophenyl)-1,3-benzoxazol-5-yl]propanoic acid",CC(C(=O)O)c1ccc2oc(-c3ccccc3F)nc2c1,C_{16}H_{12}FNO_{3},285.274,285.274,285.080121,285
36549,Methyl 5-(2-chloro-4-fluorophenoxy)-2-nitrobenzoate,COC(=O)c1cc(Oc2ccc(F)cc2Cl)ccc1[N+](=O)[O-],C_{14}H_{9}ClFNO_{5},325.676,325.676,325.015328,325
36674,"8-[4,4-Bis(4-fluorophenyl)-4-hydroxybutyl]-1,4-dioxa-8-azoniaspiro[4.5]decane chloride",OC(CCC[NH+]1CCC2(CC1)OCCO2)(c1ccc(F)cc1)c1ccc(F)cc1.[Cl-],C_{23}H_{28}ClF_{2}NO_{3},439.927,439.927,439.172578,439
36675,"4-(1,4-Dioxa-8-azaspiro[4.5]dec-8-yl)-1,1-bis(4-fluorophenyl)-1-butanol",OC(CCCN1CCC2(CC1)OCCO2)(c1ccc(F)cc1)c1ccc(F)cc1,C_{23}H_{27}F_{2}NO_{3},403.469,403.469,403.1959,403
36721,"Methyl 5-(2,4-dichloro-6-fluorophenoxy)-2-nitrobenzoate",COC(=O)c1cc(Oc2c(F)cc(Cl)cc2Cl)ccc1[N+](=O)[O-],C_{14}H_{8}Cl_{2}FNO_{5},360.118,360.118,358.976356,359
36859,Flutemazepam,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,C_{16}H_{12}ClFN_{2}O_{2},318.732,318.732,318.057134,318
37022,Flamprop-isopropyl,CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,C_{19}H_{19}ClFNO_{3},363.813,363.813,363.103749,363
37023,Flamprop-methyl,COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,C_{17}H_{15}ClFNO_{3},335.759,335.759,335.072449,335
37171,Mefloquine,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,C_{17}H_{16}F_{6}N_{2}O,378.316,378.316,378.116682,378
37328,"(2S,3S,10S)-6-Fluoro-3-hydroxy-15-methyl-15-azoniatetracyclo[10.2.1.0~2,10~.0~4,9~]pentadeca-4,6,8-triene chloride",C[NH+]1C2CCC1[C@H]1[C@H](O)c3cc(F)ccc3[C@H]1C2.[Cl-],C_{15}H_{19}ClFNO,283.771,283.771,283.11392,283
37330,"(2S,10S)-6-Fluoro-15-methyl-3-oxo-15-azoniatetracyclo[10.2.1.0~2,10~.0~4,9~]pentadeca-4,6,8-triene chloride",C[NH+]1C2CCC1[C@H]1C(=O)c3cc(F)ccc3[C@H]1C2.[Cl-],C_{15}H_{17}ClFNO,281.755,281.755,281.09827,281
37331,"(2S,10S)-6-Fluoro-15-methyl-15-azatetracyclo[10.2.1.0~2,10~.0~4,9~]pentadeca-4,6,8-trien-3-one",CN1C2CCC1[C@H]1C(=O)c3cc(F)ccc3[C@H]1C2,C_{15}H_{16}FNO,245.297,245.297,245.121592,245
37367,5-Chloro-4-nitro-2-(trifluoromethyl)-1H-benzimidazole,O=[N+]([O-])c1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,C_{8}H_{3}ClF_{3}N_{3}O_{2},265.575,265.575,264.986589,265
37379,{3-[(4-Fluorophenyl)(phenyl)methyl]-1H-indol-1-yl}acetic acid,O=C(O)Cn1cc(C(c2ccccc2)c2ccc(F)cc2)c2ccccc21,C_{23}H_{18}FNO_{2},359.4,359.4,359.132157,359
37445,Flecainide acetate,CC(=O)O.O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,C_{19}H_{24}F_{6}N_{2}O_{5},474.398,474.398,474.158941,474
37457,3-(Difluoromethoxy)-N-isonicotinoylanilinium chloride,O=C([NH2+]c1cccc(OC(F)F)c1)c1ccncc1.[Cl-],C_{13}H_{11}ClF_{2}N_{2}O_{2},300.689,300.689,300.047712,300
37458,N-[3-(Difluoromethoxy)phenyl]isonicotinamide,O=C(Nc1cccc(OC(F)F)c1)c1ccncc1,C_{13}H_{10}F_{2}N_{2}O_{2},264.231,264.231,264.071034,264
37460,Mabuterol hydrochloride,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1.Cl,C_{13}H_{19}Cl_{2}F_{3}N_{2}O,347.202,347.202,346.082653,346
37527,6-Methyl-2-{[3-(trifluoromethyl)phenyl]amino}nicotinic acid,Cc1ccc(C(=O)O)c(Nc2cccc(C(F)(F)F)c2)n1,C_{14}H_{11}F_{3}N_{2}O_{2},296.248,296.248,296.077262,296
37669,"2-[4-(4-Fluorophenyl)-4-oxobutyl]-1,2,3,4-tetrahydro[1]benzofuro[3,2-c]pyridin-2-ium chloride",O=C(CCC[NH+]1CCc2oc3ccccc3c2C1)c1ccc(F)cc1.[Cl-],C_{21}H_{21}ClFNO_{2},373.852,373.852,373.124485,373
37670,"4-(3,4-Dihydro[1]benzofuro[3,2-c]pyridin-2(1H)-yl)-1-(4-fluorophenyl)-1-butanone",O=C(CCCN1CCc2oc3ccccc3c2C1)c1ccc(F)cc1,C_{21}H_{20}FNO_{2},337.394,337.394,337.147807,337
37671,"2-[4-(4-Fluorophenyl)-4-oxobutyl]-4-methyl-1,2,3,4-tetrahydro[1]benzofuro[3,2-c]pyridin-2-ium chloride",CC1C[NH+](CCCC(=O)c2ccc(F)cc2)Cc2c1oc1ccccc21.[Cl-],C_{22}H_{23}ClFNO_{2},387.879,387.879,387.140135,387
37672,"1-(4-Fluorophenyl)-4-(4-methyl-3,4-dihydro[1]benzofuro[3,2-c]pyridin-2(1H)-yl)-1-butanone",CC1CN(CCCC(=O)c2ccc(F)cc2)Cc2c1oc1ccccc21,C_{22}H_{22}FNO_{2},351.421,351.421,351.163457,351
37761,ETHALFLURALIN,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],C_{13}H_{14}F_{3}N_{3}O_{4},333.266,333.266,333.093641,333
37899,Cloroperone Hydrochloride,Cl.O=C(CCCN1CCC(C(=O)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,C_{22}H_{24}Cl_{2}FNO_{2},424.337,424.337,423.116813,423
37900,Cloroperone,O=C(CCCN1CCC(C(=O)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,C_{22}H_{23}ClFNO_{2},387.879,387.879,387.140135,387
38088,"2-Oxo-2-[(2S,4S)-2,5,12-trihydroxy-7-methoxy-6,11-dioxo-4-({2,3,6-trideoxy-3-[(trifluoroacetyl)amino]hexopyranosyl}oxy)-1,2,3,4,6,11-hexahydro-2-tetracenyl]ethyl valerate",CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,C_{34}H_{36}F_{3}NO_{13},723.65,723.65,723.213875,723
38181,N-[2-(4-Amino-3-fluoro-5-iodophenyl)-2-hydroxyethyl]-2-methyl-2-propanaminium chloride,CC(C)(C)[NH2+]CC(O)c1cc(F)c(N)c(I)c1.[Cl-],C_{12}H_{19}ClFIN_{2}O,388.649,388.649,388.021467,388
38182,1-(4-Amino-3-fluoro-5-iodophenyl)-2-[(2-methyl-2-propanyl)amino]ethanol,CC(C)(C)NCC(O)c1cc(F)c(N)c(I)c1,C_{12}H_{18}FIN_{2}O,352.191,352.191,352.044789,352
38183,N-[2-(4-Amino-3-cyano-5-fluorophenyl)-2-hydroxyethyl]-2-methyl-2-propanaminium chloride,CC(C)(C)[NH2+]CC(O)c1cc(F)c(N)c(C#N)c1.[Cl-],C_{13}H_{19}ClFN_{3}O,287.763,287.763,287.120068,287
38184,2-Amino-3-fluoro-5-{1-hydroxy-2-[(2-methyl-2-propanyl)amino]ethyl}benzonitrile,CC(C)(C)NCC(O)c1cc(F)c(N)c(C#N)c1,C_{13}H_{18}FN_{3}O,251.305,251.305,251.14339,251
38217,1-[4-Amino-5-(4-fluorophenyl)-2-methyl-1H-pyrrol-3-yl]ethanone,CC(=O)c1c(C)[nH]c(-c2ccc(F)cc2)c1N,C_{13}H_{13}FN_{2}O,232.258,232.258,232.101191,232
38299,N-[2-(4-Amino-3-fluorophenyl)-2-hydroxyethyl]-2-methyl-2-propanaminium chloride,CC(C)(C)[NH2+]CC(O)c1ccc(N)c(F)c1.[Cl-],C_{12}H_{20}ClFN_{2}O,262.753,262.753,262.124819,262
38300,1-(4-Amino-3-fluorophenyl)-2-[(2-methyl-2-propanyl)amino]ethanol,CC(C)(C)NCC(O)c1ccc(N)c(F)c1,C_{12}H_{19}FN_{2}O,226.295,226.295,226.148141,226
38301,N-[2-(4-Amino-3-chloro-5-fluorophenyl)-2-hydroxyethyl]-2-methyl-2-propanaminium chloride,CC(C)(C)[NH2+]CC(O)c1cc(F)c(N)c(Cl)c1.[Cl-],C_{12}H_{19}Cl_{2}FN_{2}O,297.195,297.195,296.085847,296
38302,1-(4-Amino-3-chloro-5-fluorophenyl)-2-[(2-methyl-2-propanyl)amino]ethanol,CC(C)(C)NCC(O)c1cc(F)c(N)c(Cl)c1,C_{12}H_{18}ClFN_{2}O,260.737,260.737,260.109169,260
38320,"[1,3-Dimethyl-5-(methylamino)-1H-pyrazol-4-yl](2-fluorophenyl)methanone",CNc1c(C(=O)c2ccccc2F)c(C)nn1C,C_{13}H_{14}FN_{3}O,247.273,247.273,247.11209,247
